Areaw,Area,Assessment Url,Asses Year,Biomass,Bref,Bref Point,B Bref,Catch,Common Name,DOWNLOAD URL DUMMY,LOGTC,LOGSSB,LOGR,Fref,Fref Point,F,F Division,F Divname,F Fmsy,F Gsa Lib,F Subarea,F Subname,ID,Landings,Meeting,Method,Number of Records,R,Scientific Name,Smu Name,SSB,Status,Stock Long,Stockid,Stock,TC,Version,Year
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,11987.49,,4914,2.439456654,2104,Norway lobster,STATUS,2104,,,0.45,Fmsy,0.17,37.2.2,Ionian,0.377777778,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1977,2104,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2104,24_01_2019,1977
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,8632.41,,4914,1.756697192,1469,Norway lobster,STATUS,1469,,,0.45,Fmsy,0.17,37.2.2,Ionian,0.377777778,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1978,1469,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1469,24_01_2019,1978
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,7280.13,,4914,1.481507936,1288,Norway lobster,STATUS,1288,,,0.45,Fmsy,0.18,37.2.2,Ionian,0.4,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1979,1288,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1288,24_01_2019,1979
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,6484.06,,4914,1.31950753,1116,Norway lobster,STATUS,1116,,,0.45,Fmsy,0.17,37.2.2,Ionian,0.377777778,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1980,1116,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1116,24_01_2019,1980
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,6690.32,,4914,1.361481482,1185,Norway lobster,STATUS,1185,,,0.45,Fmsy,0.18,37.2.2,Ionian,0.4,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1981,1185,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1185,24_01_2019,1981
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,7368.16,,4914,1.499422059,1407,Norway lobster,STATUS,1407,,,0.45,Fmsy,0.19,37.2.2,Ionian,0.422222222,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1982,1407,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1407,24_01_2019,1982
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,6944.48,,4914,1.413203093,1270,Norway lobster,STATUS,1270,,,0.45,Fmsy,0.18,37.2.2,Ionian,0.4,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1983,1270,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1270,24_01_2019,1983
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,6940.24,,4914,1.412340252,1219,Norway lobster,STATUS,1219,,,0.45,Fmsy,0.18,37.2.2,Ionian,0.4,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1984,1219,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1219,24_01_2019,1984
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,9674.53,,4914,1.968768824,2109,Norway lobster,STATUS,2109,,,0.45,Fmsy,0.21,37.2.2,Ionian,0.466666667,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1985,2109,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2109,24_01_2019,1985
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,9992.61,,4914,2.033498168,2350,Norway lobster,STATUS,2350,,,0.45,Fmsy,0.23,37.2.2,Ionian,0.511111111,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1986,2350,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2350,24_01_2019,1986
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,8881.68,,4914,1.807423687,2087,Norway lobster,STATUS,2087,,,0.45,Fmsy,0.24,37.2.2,Ionian,0.533333333,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1987,2087,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2087,24_01_2019,1987
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,10147.07,,4914,2.06493081,2836,Norway lobster,STATUS,2836,,,0.45,Fmsy,0.27,37.2.2,Ionian,0.6,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1988,2836,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2836,24_01_2019,1988
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,8083.42,,4914,1.644977615,2159,Norway lobster,STATUS,2159,,,0.45,Fmsy,0.27,37.2.2,Ionian,0.6,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1989,2159,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2159,24_01_2019,1989
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,7101.16,,4914,1.445087505,1890,Norway lobster,STATUS,1890,,,0.45,Fmsy,0.27,37.2.2,Ionian,0.6,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1990,1890,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1890,24_01_2019,1990
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,8333.28,,4914,1.695824176,2507,Norway lobster,STATUS,2507,,,0.45,Fmsy,0.3,37.2.2,Ionian,0.666666667,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1991,2507,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2507,24_01_2019,1991
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,9364.26,,4914,1.905628816,3151,Norway lobster,STATUS,3151,,,0.45,Fmsy,0.33,37.2.2,Ionian,0.733333333,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1992,3151,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,3151,24_01_2019,1992
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,8849.36,,4914,1.800846561,3122,Norway lobster,STATUS,3122,,,0.45,Fmsy,0.35,37.2.2,Ionian,0.777777778,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1993,3122,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,3122,24_01_2019,1993
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,9202.76,,4914,1.872763533,3366,Norway lobster,STATUS,3366,,,0.45,Fmsy,0.36,37.2.2,Ionian,0.8,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1994,3366,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,3366,24_01_2019,1994
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,9143.7,,4914,1.860744811,3148,Norway lobster,STATUS,3148,,,0.45,Fmsy,0.35,37.2.2,Ionian,0.777777778,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1995,3148,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,3148,24_01_2019,1995
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,9297.62,,4914,1.892067562,3558,Norway lobster,STATUS,3558,,,0.45,Fmsy,0.38,37.2.2,Ionian,0.844444444,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1996,3558,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,3558,24_01_2019,1996
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,7985.7,,4914,1.625091575,3058,Norway lobster,STATUS,3058,,,0.45,Fmsy,0.38,37.2.2,Ionian,0.844444444,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1997,3058,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,3058,24_01_2019,1997
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,6499.07,,4914,1.322562068,2426,Norway lobster,STATUS,2426,,,0.45,Fmsy,0.37,37.2.2,Ionian,0.822222222,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1998,2426,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2426,24_01_2019,1998
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,4817.44,,4914,0.98035002,1753,Norway lobster,STATUS,1753,,,0.45,Fmsy,0.37,37.2.2,Ionian,0.822222222,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_1999,1753,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1753,24_01_2019,1999
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,4615.82,,4914,0.939320309,1864,Norway lobster,STATUS,1864,,,0.45,Fmsy,0.4,37.2.2,Ionian,0.888888889,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2000,1864,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1864,24_01_2019,2000
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,3988.03,,4914,0.811564917,1559,Norway lobster,STATUS,1559,,,0.45,Fmsy,0.39,37.2.2,Ionian,0.866666667,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2001,1559,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1559,24_01_2019,2001
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,3547.08,,4914,0.721831502,1252,Norway lobster,STATUS,1252,,,0.45,Fmsy,0.37,37.2.2,Ionian,0.822222222,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2002,1252,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1252,24_01_2019,2002
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,5067.02,,4914,1.031139601,2219,Norway lobster,STATUS,2219,,,0.45,Fmsy,0.42,37.2.2,Ionian,0.933333333,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2003,2219,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2219,24_01_2019,2003
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,5149.08,,4914,1.047838828,2279,Norway lobster,STATUS,2279,,,0.45,Fmsy,0.45,37.2.2,Ionian,1,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2004,2279,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2279,24_01_2019,2004
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,6145.09,,4914,1.250527066,3394,Norway lobster,STATUS,3394,,,0.45,Fmsy,0.54,37.2.2,Ionian,1.2,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2005,3394,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,3394,24_01_2019,2005
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,5146.39,,4914,1.047291412,3107,Norway lobster,STATUS,3107,,,0.45,Fmsy,0.6,37.2.2,Ionian,1.333333333,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2006,3107,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,3107,24_01_2019,2006
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,4362.05,,4914,0.887678063,2775,Norway lobster,STATUS,2775,,,0.45,Fmsy,0.63,37.2.2,Ionian,1.4,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2007,2775,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2775,24_01_2019,2007
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,4134.36,,4914,0.841343101,2654,Norway lobster,STATUS,2654,,,0.45,Fmsy,0.65,37.2.2,Ionian,1.444444444,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2008,2654,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2654,24_01_2019,2008
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,3893.07,,4914,0.792240537,2800,Norway lobster,STATUS,2800,,,0.45,Fmsy,0.72,37.2.2,Ionian,1.6,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2009,2800,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2800,24_01_2019,2009
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,3145.22,,4914,0.64005291,2523,Norway lobster,STATUS,2523,,,0.45,Fmsy,0.8,37.2.2,Ionian,1.777777778,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2010,2523,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2523,24_01_2019,2010
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,2387.06,,4914,0.485767196,1956,Norway lobster,STATUS,1956,,,0.45,Fmsy,0.82,37.2.2,Ionian,1.822222222,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2011,1956,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1956,24_01_2019,2011
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,2335.81,,4914,0.47533781,1955,Norway lobster,STATUS,1955,,,0.45,Fmsy,0.83,37.2.2,Ionian,1.844444444,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2012,1955,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1955,24_01_2019,2012
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,2465.46,,4914,0.501721612,2117,Norway lobster,STATUS,2117,,,0.45,Fmsy,0.84,37.2.2,Ionian,1.866666667,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2013,2117,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,2117,24_01_2019,2013
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,2168.28,,4914,0.441245421,1716,Norway lobster,STATUS,1716,,,0.45,Fmsy,0.8,37.2.2,Ionian,1.777777778,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2014,1716,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1716,24_01_2019,2014
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,2129.34,,4914,0.433321123,1596,Norway lobster,STATUS,1596,,,0.45,Fmsy,0.75,37.2.2,Ionian,1.666666667,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2015,1596,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1596,24_01_2019,2015
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,2069.73,,4914,0.421190476,1398,Norway lobster,STATUS,1398,,,0.45,Fmsy,0.68,37.2.2,Ionian,1.511111111,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2016,1398,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1398,24_01_2019,2016
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/2264698/STECF+18-16+2018+MED+stock+assessmnets+part+2.pdf/ae597f2e-b46e-411f-9c0a-d8c378fd1d72,2018,2195.18,,4914,0.446719577,1431,Norway lobster,STATUS,1431,,,0.45,Fmsy,0.66,37.2.2,Ionian,1.466666667,GSA18,37.2,Central Mediterranean,NEP_17_18_EWG18_16_2017,1431,EWG18_16,SPICT,1,,Nephrops norvegicus,Southern Adriatic,,OVERFISHING,Norway lobster in SA 18,NEP_17_18_EWG18_16,NEP,1431,24_01_2019,2017
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,829020.4,,NA,,34098,European pilchard(=Sardine),STATUS,34098,566935,37393221,0.44,Emsy,0.08703891,37.2.2,Ionian,0.197815705,GSA18,37.2,Central Mediterranean,PIL_17_18_EWG17_09_1975,34098,EWG17_09,SAM,1,37393221,Sardina pilchardus,Southern Adriatic,566935,OVERFISHING,European pilchard(=Sardine) in SA 18,PIL_17_18_EWG17_09,PIL,34098,16_01_2018,1975
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,869783.8,,NA,,46817,European pilchard(=Sardine),STATUS,46817,589482.3,38339835,0.44,Emsy,0.11151457,37.2.2,Ionian,0.253442205,GSA18,37.2,Central Mediterranean,PIL_17_18_EWG17_09_1976,46817,EWG17_09,SAM,1,38339835,Sardina pilchardus,Southern Adriatic,589482.3,OVERFISHING,European pilchard(=Sardine) in SA 18,PIL_17_18_EWG17_09,PIL,46817,16_01_2018,1976
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,882046.5,,NA,,54231,European pilchard(=Sardine),STATUS,54231,606827.6,37655892,0.44,Emsy,0.12674222,37.2.2,Ionian,0.2880505,GSA18,37.2,Central Mediterranean,PIL_17_18_EWG17_09_1977,54231,EWG17_09,SAM,1,37655892,Sardina pilchardus,Southern Adriatic,606827.6,OVERFISHING,European pilchard(=Sardine) in SA 18,PIL_17_18_EWG17_09,PIL,54231,16_01_2018,1977
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,861990.9,,NA,,44712,European pilchard(=Sardine),STATUS,44712,561293.9,40669948,0.44,Emsy,0.11075885,37.2.2,Ionian,0.251724659,GSA18,37.2,Central Mediterranean,PIL_17_18_EWG17_09_1978,44712,EWG17_09,SAM,1,40669948,Sardina pilchardus,Southern Adriatic,561293.9,OVERFISHING,European pilchard(=Sardine) in SA 18,PIL_17_18_EWG17_09,PIL,44712,16_01_2018,1978
SA 17 SA 18,17_18,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,908000.3,,NA,,41689,European pilchard(=Sardine),STATUS,41689,585956,45993011,0.44,Emsy,0.09840142,37.2.2,Ionian,0.223639591,GSA18,37.2,Central Mediterranean,PIL_17_18_EWG17_09_1979,41689,EWG17_09,SAM,1,45993011,Sardina pilchardus,Southern Adriatic,585956,OVERFISHING,European pilchard(=Sardine) in SA 18,PIL_17_18_EWG17_09,PIL,41689,16_01_2018,1979
